id,directorId
86232,130646
139712,237051
106739,70278
372113,938674
150054,146357
321974,8500
80970,1496
253150,84641
137333,1102322
371492,3349
340401,1158313
273167,1513957
71445,1349925
293006,1353682
377206,35738
249926,113461
72054,56503
86987,432629
89877,47822
270724,44070
286687,125717
76764,1128872
151687,84379
279006,1125485
284467,3129
180813,144734
356994,570242
198890,23398
315880,6316
340176,69788
361854,5431
173056,17623
23382,56207
286697,16862
85696,17473
92189,1438838
220075,145117
53766,997
130275,40940
124527,1209622
155336,86662
85611,35633
3025,131133
76817,1250542
187442,87580
345875,931400
279997,1288697
85032,138699
313985,1148513
68184,1080055
40768,177942
253304,1093528
79997,105114
50526,1195309
77600,5903
79516,9424
360627,87356
36620,85387
26314,1643171
176535,229111
74921,942889
153266,37241
78326,631226
58553,87550
36626,43411
31855,85387
13274,943162
16907,5288
209385,1770592
36377,40940
144942,125339
176037,30745
329550,62342
38941,1520803
282768,928915
90909,39853
93862,39853
152388,39853
85434,29663
169009,30939
285011,98094
110372,652
48431,88039
108246,36043
133255,68762
63654,1939
71918,1288762
106495,88809
54242,108107
190183,143188
165462,98132
156981,154631
193439,94045
257907,31155
267483,16830
284514,31155
351145,99234
38057,17175
113843,42993
218221,97618
339790,1541541
126423,11920
322400,70777
153444,27846
184819,27540
84248,112092
42690,36146
115162,111984
5067,14800
84035,1060
76777,93230
76775,101623
76772,1563300
147360,99234
4709,154521
68754,16847
43462,210249
46184,115279
116712,2000
64418,2000
92254,1105176
169479,1015
105549,93561
47612,100888
92413,113921
214600,39138
348678,92693
238985,67349
55873,15410
163312,13563
352024,549978
67018,87130
24041,30309
134409,18257
334878,230965
173080,222169
46695,24822
84951,232022
57845,1533693
79500,166530
47360,66125
47363,57304
28920,73121
359807,130646
56589,17119
259835,548594
373355,5881
373451,20869
326094,81733
276905,965009
323675,20560
312669,4668
377565,1146810
53301,89811
47367,20869
59264,11263
27069,58448
366924,58448
27748,58448
256102,1185925
85268,221940
320005,225320
211845,143330
136716,16410
204269,95501
79911,40243
309968,1191621
276898,45060
217587,122
158431,1205949
46442,90583
53290,127027
187633,15358
211139,1016296
95838,1081118
274817,133057
3692,227367
73477,102063
112570,31775
56083,970793
43036,7748
67083,793
87943,1082434
162505,139595
63318,99979
85729,1012064
255396,1400252
319888,11962
375290,729995
376047,7348
145373,225306
145379,940856
74197,138352
149691,144473
150708,1172025
222619,1081448
26703,202885
264036,1038503
104081,81297
64462,583932
65795,102389
161024,30053
35411,1161987
109690,1178371
222030,543162
42107,1511214
331962,46644
27428,1068114
273973,40199
301729,33026
224885,1336211
165718,1574580
329805,225149
83617,1019955
276883,88796
320181,1172571
283710,1060563
29351,107252
255575,292250
127468,86782
291154,85894
261815,133423
44554,18500
273899,1042220
337029,1126
345235,17542
336807,87537
70412,221064
38268,221064
35021,229765
301744,67635
97666,21904
220029,97753
157293,60696
187737,41383
220176,1423975
377136,5602
156220,119819
67198,85443
333387,107252
362057,105448
353378,1483988
300792,1060563
348069,110144
40700,224495
323435,85670
360030,583607
378092,85664
378263,1065008
291851,993025
50938,85456
117316,1037658
352156,1037658
38677,1037658
25366,1037658
340243,1037658
139777,1090565
378350,8819
281968,1092235
333658,939276
224243,1010129
321258,550148
343795,225094
119586,532757
339547,1074721
285697,1314863
138022,125440
270357,22669
340255,22669
48242,22669
29695,22669
217471,1089659
87737,1299998
44563,147333
268350,55934
334146,1489000
346170,60849
72790,25873
279096,8311
145385,1013084
111561,37241
155556,85801
275477,114636
243794,90454
335778,85456
15391,21905
83001,126763
373472,80387
329004,930709
76851,943403
235450,1041682
58500,591878
376530,1545538
365065,1012097
67844,88142
334918,1038016
345775,1184377
114284,107762
116306,85894
93521,71276
63505,126765
170934,229256
96715,1185763
340357,1271963
169721,1438608
364116,85387
197785,29905
291870,92693
84728,85637
379297,137349
21266,146149
137533,1160008
214105,107762
364427,107762
333377,1210704
1998,221437
68555,10316
50124,54253
77294,238619
159514,5602
335051,137563
320302,66228
300673,109598
18874,1204442
347495,932893
171902,73153
11089,2725
301325,998555
367536,1170489
270397,1307001
374142,1160008
315055,37626
42588,1062920
10626,54991
376681,18415
53074,584519
136296,587421
47717,238708
58396,1090625
344277,113411
63766,560282
83831,11988
265531,107762
350505,137349
41924,140027
210609,85637
253020,124137
360799,1667712
48180,1311778
35025,98631
201643,543674
169634,555501
39253,56207
62738,96205
293122,1012088
40356,56375
317723,107762
122052,66639
334531,40506
116714,206299
248268,1457974
339408,23929
174369,564789
18174,132455
96828,672
337960,55785
46821,934994
380841,558636
12831,45419
191465,575744
380864,1363680
22316,535191
46430,20869
166253,31929
20916,49861
142631,56069
210068,98539
232795,134102
39837,1287492
82575,27830
64880,1044735
362100,14597
305819,40506
25801,545021
215797,1170365
205221,56207
356057,1104855
266038,54448
135713,54397
43735,73092
298986,1413722
333888,1305869
332709,19161
18230,20524
44566,10038
351072,1117039
277528,932650
296096,1305508
378385,1400683
336669,56342
372315,45421
338803,235080
324289,40722
280617,129139
135097,73684
170292,260006
348089,223314
250902,22608
63378,76408
55283,19985
336663,108764
17720,1023415
335031,78268
42526,575744
76200,591878
346651,559103
316000,137495
263341,144014
146198,1382121
205584,95066
336808,24559
376869,558636
323677,10316
367493,20658
296879,150390
333371,4224
267860,1161464
269149,239321
279641,27002
258363,67781
318850,77656
378200,26882
267193,1041478
287284,555501
361263,1279066
367513,19615
380565,936052
20051,7483
24569,1747598
17276,24560
24571,19376
60867,1131742
262199,222866
19297,73384
312804,140886
19252,1423315
36718,233375
29114,235808
56418,998555
62717,1105195
202140,78001
324978,7483
200548,1322794
206292,1361
24654,144014
51309,79437
169798,125971
98048,110519
209251,35621
73565,85456
348674,134811
164443,171374
61314,141645
282084,122597
342381,1259
92060,277012
37793,1127753
273509,77005
255278,233493
368835,1330654
331745,11683
286595,232631
371007,236350
36092,6648
365187,120226
360387,58547
366249,1037807
78340,1136980
257081,56211
228647,20548
87612,81749
125414,12455
168228,145117
184260,20034
361183,1516599
285307,145608
287170,148389
97350,72143
254800,1195625
371003,1112337
373314,1195625
377853,1322141
37839,1015967
56943,122597
108476,2356
159006,223655
343043,223655
352162,118346
102707,1308863
73791,47822
381353,139570
329809,15076
358403,6817
336199,1076027
337107,47786
315865,44074
352025,64099
329682,48965
330348,97960
342281,1217460
341392,19480
24570,1075513
355264,557411
367215,1166120
299824,254884
76282,130634
44637,1062868
86186,16767
84865,13585
359154,20701
33842,99440
82157,1204263
124480,1388734
157447,1180430
110395,3776
43292,1012152
211317,396538
278514,108914
100669,1447912
257450,493768
165404,71273
49518,1411730
166258,1143185
59372,85813
117142,88800
97437,71273
83902,37238
134841,6515
78827,87355
20731,88437
159436,1264503
277751,1211515
20656,100645
35907,230539
19293,125403
341050,56206
354251,221490
324803,1131832
363264,118513
333350,11632
257454,14744
29212,27875
56309,6648
127688,87830
93193,1384087
128866,1009978
161374,188816
18044,1130484
4289,94208
28346,1074852
90030,149880
253282,1277384
307318,3863
60389,934994
329063,1090113
49991,55006
28509,144196
109174,144277
44548,1029158
44184,583558
69075,29195
29889,211173
67320,135335
86495,44216
151062,143079
27674,1040795
370168,931654
58769,590591
125087,938146
74942,1172769
31907,51967
288186,128291
374618,565330
71120,1180566
57568,1059894
47655,56206
85512,16556
27941,119310
28686,12013
44385,1188457
96334,1082434
60825,44878
298584,44878
306547,18578
379998,44878
382436,1277587
190269,125442
237433,8452
63142,998555
308409,6818
379335,1024179
89816,555501
278051,1081568
57144,1021436
46426,546876
68720,40016
351365,115270
105465,1118074
67908,1065736
74558,7094
286940,1039971
139820,35585
67740,18565
82028,35585
354857,1123296
65707,1646178
82094,935533
367492,938617
100275,69541
73800,1552642
365222,1531787
41188,1491201
118408,1299467
60604,55189
44850,7557
67327,85801
23529,85670
54769,1668433
20221,230028
114922,71273
182219,89020
81666,1013930
290365,80387
46258,229263
225244,52763
253395,35785
82153,92693
77585,146975
180363,1164565
203547,114923
248543,87772
56992,71272
36301,88802
60498,236421
50934,1568344
126219,938094
202172,1566245
278771,35771
353609,227936
208431,76813
331354,1341562
9321,93290
183176,110241
228204,11683
257614,567536
340881,4720
382951,39899
216529,5953
107587,5953
59944,15207
363185,28725
150025,1179537
74831,1392222
148184,122597
30909,1162236
114354,240716
112631,1136101
234815,1127561
240628,49667
258450,1199982
312101,8557
186066,1181
82265,103679
157153,211173
43953,119493
128177,24658
249368,29287
119616,120986
197790,58608
81524,71203
185248,227954
280901,65429
20205,936871
203351,14614
197624,16862
24198,18209
180935,113606
179398,116924
237200,146940
273598,119891
354100,119891
143983,225317
373441,116923
217172,932644
100528,932629
279634,140254
334894,116923
52236,237681
166256,1305901
303398,119891
295508,148359
71064,116923
362291,147021
205211,147021
318484,147021
166225,147021
71920,52339
354547,100022
41901,100022
345426,100022
101783,1177051
86576,227907
46428,25802
257087,232189
217605,1199504
49098,81675
104548,1013132
313108,35786
382155,1075662
74919,141045
139635,98839
44528,1034315
127329,1026383
85580,1086408
9939,995595
379873,40263
137269,14637
44239,66109
20534,144821
21665,1348292
166027,439550
117341,1081568
211105,122597
115153,86783
72051,927851
361866,76813
159069,588689
127531,36384
196852,66109
135199,227913
117099,51473
336735,33526
277229,53978
232817,53943
66702,54022
103212,54022
158780,1424431
184395,54022
195557,16359
195562,20075
195535,99875
195561,1030914
195653,86013
195713,80387
163111,86783
195732,1113751
196044,81087
202020,130030
156529,42309
184522,147793
161898,120018
303982,29888
228184,567755
153695,592028
300602,81675
258585,225149
41093,230437
53871,230008
283424,8361
57296,1200739
324317,1029052
23729,930623
258749,18565
373878,182
371645,1071946
347064,1583745
347847,1517405
354110,206135
20132,1127753
97341,110519
22429,1483905
20390,1080813
58725,134811
39217,19983
83903,592762
15978,1182300
40017,24882
276387,1106586
20296,132455
161212,928763
181267,76547
272220,98839
301687,583068
107391,53859
49496,83263
218150,1142405
371442,2758
220500,17623
31364,27954
129882,586317
202253,1429120
114006,53859
69346,1135340
21555,58324
58302,45678
97361,577
243416,133660
237422,65472
330430,1016054
140231,563079
65719,16674
20623,29881
48318,583068
129820,1138234
362812,1042075
170856,56458
45886,189943
118635,108065
281122,32983
149094,122904
111988,990865
249347,1299467
278269,30207
44351,84389
46857,6026
36224,4352
88860,10718
219693,14569
86077,8823
64225,4350
47239,99049
111248,1135
201639,80878
44066,1148322
177564,1261723
87394,1155096
217247,36970
27598,581100
245324,15531
78547,106242
73094,88149
175380,35807
129933,92055
94807,230438
71117,71089
4747,87550
178907,146964
202662,240637
20907,1540871
74903,1549168
80080,10139
31450,54874
265845,136850
27671,96620
138093,1104817
69022,9120
64404,57323
149455,70155
69917,11688
126610,591855
84848,589748
52701,1176
10749,7308
131398,118123
62759,52730
336970,235933
155052,19352
92988,20053
45204,55728
10500,710
101965,11233
149727,1299
162877,1461669
49446,12361
19008,16780
292533,18563
108949,120691
11869,210251
128714,563614
383725,127920
45677,115269
8846,549068
69019,24099
94790,1061179
84023,55524
101917,115677
108639,144196
80990,228279
56487,22164
66541,105085
65504,51065
85904,1028274
152653,200687
185153,16435
70503,86783
121740,93502
46212,37242
160960,1066187
33297,545493
76547,1286996
83185,35086
182991,35086
161361,82724
376951,27449
312399,1378847
40123,85387
47510,1286997
62297,88040
11445,4489
372946,1124099
41472,76812
180879,636
343825,88056
67263,16672
26368,28889
145191,101411
158968,88046
100086,112096
35451,37414
271667,166787
123406,6992
125795,143014
49695,39827
79860,27866
350765,45799
254313,1278333
7274,225723
169108,75043
225760,82518
114645,28233
36895,1134301
228216,38748
4979,147792
282553,1012
265793,103197
105760,134812
67355,98839
44436,28217
103953,80630
211714,937544
246417,108304
243934,148221
64944,121558
88302,1101389
180695,31155
218728,267379
70794,125525
1837,88820
98642,231072
335201,91518
70457,107235
89757,265460
35749,223973
302436,575126
49941,91569
189556,56207
89560,235922
136141,145111
47900,1012097
115239,4614
271124,1173938
44673,1177843
76760,95501
48449,40260
282086,1050833
104374,1462090
382725,1126318
375732,88782
378227,135340
111974,78157
68876,53859
14489,226662
39241,42
49125,932650
85265,933247
269843,1068708
171213,1062689
104354,1303053
276702,1053934
46632,1102608
112044,578538
39798,1152057
105254,34590
44072,932613
162396,120970
39510,998555
275932,1266093
107852,49687
28525,91343
198450,56207
16403,40983
79048,74971
106538,1012088
361980,103508
163077,137565
143959,1083312
65120,51918
293313,1176829
140278,1130876
353641,45558
270936,64901
293471,72769
364387,129059
52775,91397
64504,84998
61320,16979
61313,21918
69120,71788
72654,100793
74955,133433
78563,42365
33130,63670
57954,12346
84026,9108
122356,5690
148853,99436
73503,33064
206157,11528
16159,1449629
27496,43913
185495,29755
123897,1321688
70748,226067
214355,1108168
186738,228786
68173,1140313
37993,1138258
116146,1066916
44589,21230
278778,87830
352720,6403
316111,1313022
260163,96205
286367,34590
178687,29188
52416,1184377
51205,1082433
280045,1106586
205943,53859
169865,1082433
216068,1038003
308269,10249
74727,1007605
38440,48311
316840,99875
236007,1086349
20182,1224626
46432,83595
347807,57226
59362,587535
20494,21647
20145,1335417
20092,132495
253578,27954
92193,1266897
226092,45791
28389,63784
72661,107762
41078,240370
73129,110597
61552,1563425
103539,1184377
17582,1520165
159245,1130876
279598,6766
42346,12007
47723,2725
21751,102511
104172,74971
318851,1081282
118727,69171
150578,1050201
291122,1041682
319179,543674
121754,543674
162458,563461
242289,1050201
49782,109598
150223,935705
241593,1046110
11946,238619
260182,1041682
96419,1050201
82342,543674
78282,1282917
268669,1050201
28527,1161644
347317,126421
41228,583932
16010,216535
106669,56205
85087,1106987
238436,224419
90034,1242114
192480,239791
172973,230349
90319,1340784
72214,64508
263112,106242
114931,81090
49908,1424351
107019,115492
329216,57607
80324,26270
365375,1383997
337104,1339600
30345,1066440
47149,15206
49498,556839
89242,100503
190410,1144950
200016,1485276
47011,1193012
93440,1295604
97707,58021
100250,58021
342686,58021
125727,58021
99495,58021
270024,14138
100017,55759
36296,58021
381670,31982
252476,31982
117565,31027
141757,63869
273890,1435414
70967,1205201
105033,233985
161535,1019907
71630,21305
145909,225245
384262,40940
130802,21267
90616,1391445
89921,113337
369362,1028485
366736,239672
351981,12212
341007,21183
241927,1450864
77958,5628
20294,1045750
36204,17627
20454,1325
46383,35101
59904,1209814
22448,1355324
159434,207718
15411,5288
46409,584619
19418,5288
66537,91554
14467,76888
15864,560039
19624,1114577
14071,587754
20832,91552
15974,141075
23848,12160
16383,126180
14546,183
25510,1524275
372985,86978
379388,635
383255,150975
378505,150975
14193,636
330381,41887
15979,259382
15464,1070462
55376,556184
21822,544993
36919,482079
342163,225317
106414,215917
371462,237051
75282,119891
123979,14189
126563,107792
2890,3719
199283,143863
333164,909996
149326,1168867
73775,1074091
65216,44866
65280,1100017
148411,34189
6417,1336903
43925,102561
8444,56842
65771,2130
13798,1081449
129518,32576
95240,7256
88395,46543
69016,46543
38668,46543
83299,38696
44517,111743
61699,78916
182768,13079
96497,112026
10129,130630
76350,130630
40522,35216
52538,216366
353533,27995
80276,96085
83889,80948
23381,22115
56986,1448865
37172,80006
94965,1179823
85813,1097202
48315,202714
73578,52477
224061,16269
111836,62897
262227,95022
138667,22215
80539,31384
125835,933088
148265,34590
79210,104460
40909,1578224
80805,588745
349135,58160
67988,1161014
227871,89602
28188,1527515
196907,89518
84904,14916
104927,95456
61025,89745
342672,44546
19980,120437
85708,99436
18673,76888
187579,4345
16008,1004949
20891,146560
117790,89745
112346,112403
199879,1296223
96594,1205419
52073,29342
308671,1115714
97547,1188732
189420,7459
284620,12526
76099,1196608
209312,34170
238456,78021
24603,78021
82409,78021
20507,78021
82279,78021
267035,571949
74661,1458276
138449,223690
50730,247612
67509,544171
78701,590568
274202,936622
8144,146964
141010,1592184
77257,1416556
276537,103607
28812,90394
332721,1057682
4680,1382177
77859,558219
256103,37242
44425,120944
44565,8068
44978,1216197
34144,18311
49028,116155
115905,116155
354388,1256300
112947,104414
88377,7659
79836,10758
61540,33096
73835,21863
81521,235112
61203,4522
56901,39826
53569,989456
73582,45192
61400,2309
71481,45192
215726,51634
158519,1361928
84240,1262867
267522,545067
78377,1327643
141679,11099
259460,81116
384894,1198173
362243,108983
287322,3484
96552,98711
105833,2949
347184,1133962
250919,91455
31319,1750919
60616,91455
123707,1120000
227481,1180421
105572,91455
354023,1120003
308823,1118682
135362,1120003
18508,1121068
20934,1287135
89722,1149684
19759,124919
185354,30833
64190,33513
41039,33513
64935,21253
2764,146357
286512,895706
17302,3613
326305,17428
57983,11920
48489,22012
78539,1243745
296225,42457
369366,143653
64649,5126
75179,168480
72615,77177
71496,49043
53472,962547
3048,64045
78072,4578
201214,1468962
45064,1428720
180555,39995
382517,1134531
332880,85519
376515,1979
380694,1193917
370870,1105491
369364,1581680
50861,1050789
238529,1135710
16123,4955
197788,47792
14814,47792
108582,1175483
37311,20079
193177,61440
321377,1556959
288286,104727
16803,113425
347465,96780
173421,1727010
48128,2215
48122,239075
16513,42099
43077,63120
164045,57164
177216,18264
185640,209898
228355,229682
177358,1559
209410,1557607
186747,2862
46780,19303
65188,5194
334495,1138234
292214,5674
78202,65594
73123,1140482
107767,1328921
220154,1135814
119816,1723836
47231,578687
9084,89724
324408,929825
50294,1078721
81389,6627
80608,992768
199934,221465
180240,1297673
4443,78188
37602,66222
180970,1039511
30810,130630
21282,236889
18879,203285
84030,1300524
799,110644
54560,12183
53524,17146
70119,4681
267415,225680
85690,3663
21070,51677
38553,95944
15201,3249
71587,91789
259387,14643
36292,97774
86177,9080
219166,544554
115383,96608
8651,81165
361181,1016054
127286,1106190
51839,1579739
164288,25626
85787,1028438
50179,550259
88580,1305411
16423,1066228
285935,56195
70939,1122812
280840,1368955
285803,63550
287859,76418
248698,27676
264206,227954
256907,90367
251626,1181031
259720,1286511
271200,929628
274109,126971
348537,1066930
298923,8027
292830,1046026
325892,564797
222890,9309
14962,72225
26743,39787
51306,145797
295715,572367
21026,1187278
50658,92005
96496,1174770
37600,1160234
253072,933253
24199,40260
49323,48583
295782,52304
52088,1442721
9608,50922
52371,42793
33371,547993
90503,30833
45047,1500722
252406,12325
152948,1292851
76323,68800
168712,42367
150736,3486
50583,134230
153541,4127
12495,592212
368128,238766
97138,73081
29101,43913
71097,21918
191385,43913
14482,30833
4134,16957
85277,87091
219808,73150
15838,25169
53463,1071626
19812,253152
135204,11036
61863,150176
49877,91789
41121,91789
105915,70980
46333,78845
24285,29627
27730,29632
18265,29635
56344,69812
349008,2791
111114,1370920
65885,71797
48623,564
149832,76789
123782,12835
161827,10815
193595,1187509
56245,45117
88269,86047
168179,1070319
251241,3569
338309,83996
147698,116181
106671,54417
305638,1161113
88264,1255940
60948,227920
117046,1377179
49099,65211
161359,30833
88051,89745
95385,30833
316603,30833
260352,30833
102860,30833
88534,25169
67941,30833
169877,34402
28642,30833
85107,34402
254661,34402
102873,30833
324083,34402
348273,34402
106134,30833
162472,30833
111650,34402
147496,89745
154211,1173779
30888,6509
46863,1060
126879,1485325
102858,84470
220005,1265055
149657,1187623
42647,1189077
45490,1313680
297288,1141411
297745,1186218
24235,562206
57394,1330978
274110,1092207
64304,1493264
43833,550481
193460,1486533
186775,1285741
5256,1529110
64869,1571805
38659,1426158
42789,1576722
162117,126763
156007,1342526
96935,1380607
126958,1494762
334312,972
186881,1491544
49092,24
269390,49949
124762,1118087
138191,5670
158942,432
158951,52934
157033,1102141
118145,88856
98025,1210464
57768,83588
105593,57727
257947,12011
254902,12011
78071,8245
239536,7748
237957,12011
170923,12011
354021,12011
51902,12011
126313,12011
297631,12011
85834,30192
96026,1537628
31957,1758
116318,1309936
128061,26473
211158,1290914
361131,1449139
105304,72092
257095,76171
64437,107301
357959,1021526
45205,100234
76784,152510
317988,1517242
142406,13168
263627,229934
355211,1156137
261562,550172
33407,13902
361664,1641935
96300,1056317
362178,78054
382899,1361406
296449,60472
358859,1075438
191703,1351027
40993,16384
260397,47023
361066,89129
142916,84940
179837,33223
104317,78464
220949,16887
278262,92227
126208,932489
208947,12835
149712,1090940
48617,1094057
144886,1803
270469,939155
228442,78176
144156,78176
277819,59077
247436,59077
172673,1220517
195804,66124
168478,84742
322266,59077
363844,1186701
302528,1181427
137200,10179
262713,88823
130993,933735
256316,11523
121998,43913
281600,4109
140008,51866
183128,1270322
80281,1382087
324269,1202157
36511,39743
381890,228801
371758,5467
347669,107639
302036,51524
258210,67753
159630,145022
89337,1064959
69610,1421603
42911,1212587
163313,70676
347835,130325
187238,1132401
383809,46959
135536,13848
101553,1593465
138273,18738
137599,1193597
50268,114335
37265,543726
55580,26784
30301,1466580
257302,20548
116614,40542
21990,12386
10125,12386
329010,12386
324340,95501
367596,1367792
27836,65218
96161,33026
297207,1503
26329,1503
367275,1503
77829,1117290
39305,124137
82737,6156
132705,87186
330697,2801
364540,44683
301365,2725
334026,138006
346763,1445949
309024,107195
330770,125085
277713,2725
364433,30397
308674,386918
287940,100036
20431,100036
37941,8819
341420,100036
21463,100036
20049,100036
82124,100036
53883,1505
236808,145605
70988,29571
66536,31497
66344,70862
165432,9062
62241,33026
72188,2662
363846,92936
181656,2027
198993,1041255
284135,1047015
160075,1261548
187662,104051
385317,1567534
191824,1202800
60807,1301484
31626,6855
31629,18626
81060,1483758
23776,82796
199160,18030
34763,1020740
117058,562600
19754,89839
385232,224339
35106,1400
323315,591273
128722,102557
162611,17598
144436,234844
94702,10620
85220,1446709
140554,2721
277796,10149
263976,33036
369245,224221
301348,18434
287179,11604
163837,11604
81843,97327
371647,39588
159281,25950
268271,132364
150029,957967
103850,1517402
34052,55789
338065,1243907
333352,3562
367524,94075
64407,70287
63224,1067065
98302,963482
359025,17242
347752,53898
323665,929510
382581,223876
332706,39538
150201,84445
347764,84445
291871,3768
383140,3768
23704,57530
79550,1865
336652,5914
22812,260945
97400,52140
320588,52140
131907,52140
214775,52140
104338,869
348346,12039
382913,544984
78088,1223530
85793,72051
216016,144052
38531,12702
365447,43803
174187,1150497
101858,116681
92927,186
186268,1038
37754,67897
262536,224339
41383,1181166
224339,132118
73983,26882
95552,100807
65270,12952
166904,33223
34462,81013
257004,5174
177622,126837
2989,224876
181565,81013
206289,1681183
46043,82505
333385,82505
212270,14522
3938,123250
93212,81495
99368,143301
41568,37267
311585,72024
136585,1365657
207680,1777
346494,56960
337085,31
332704,102429
336850,15014
65874,32732
80881,101891
230235,147811
42606,1183912
388237,1409374
320048,7
88665,141964
23628,141964
113752,141964
301224,1417428
180021,230071
369834,97189
75745,6742
41988,1021452
347689,225160
339984,559647
54566,1089742
55495,322
379925,1114577
171550,232804
347881,86302
359549,1519023
292010,55779
54008,23964
299309,13584
278717,1159058
209266,150777
67852,43145
326649,1424872
5728,1318673
12422,76418
130544,1394646
63065,1581773
382962,87412
291189,1473954
375012,145111
312849,99386
273912,3278
287719,817620
63004,1162662
213595,109314
52488,87439
98487,1133503
43093,31775
376311,1076157
315664,1023127
49834,20494
24258,35655
47683,57618
258800,932791
163018,225890
377799,21737
163791,3115
64674,1062945
374021,13848
379508,13954
301494,112632
47247,73109
48125,19416
167021,4951
38404,19093
71921,13899
143839,3449
365805,172169
72278,1093503
83907,3601
110468,121688
329815,40599
12781,79925
63317,108249
272160,94005
226693,3027
370902,108060
47845,1081600
224951,101424
242546,150971
300403,1542408
228109,138006
302688,2792
327528,148359
367108,148359
326119,120953
203124,150690
167410,1133446
357706,237608
210302,1114577
208091,1439023
136366,1118774
384205,992771
110898,105574
314029,1528815
38706,1133446
18188,81090
46776,138006
195029,81085
58559,76888
378137,110702
387054,93194
124993,81085
42291,37242
31184,141081
359440,1336607
297806,141075
186759,141075
356326,138006
153397,138006
40208,49450
342521,8636
132540,8636
337758,1151278
334922,116181
375742,113579
336011,80651
290825,558059
239103,2070
157005,16830
72750,16830
48613,138322
333663,63937
250852,1078813
201729,1201
154786,116567
82151,1537065
278660,42457
75577,1048458
97399,92015
123680,139757
34158,104879
214170,81296
341745,98264
276157,112141
122544,82751
296360,1152
257044,24636
165344,18577
44256,126260
186991,8344
254952,555549
259014,551640
347848,1248560
239367,107547
60410,126260
33419,1255731
76746,104688
36818,97288
242631,52215
134238,126259
207178,16141
85231,148098
75510,123193
122325,148098
249969,86978
66060,94248
372691,1839061
178447,554363
86497,933719
376716,116371
383535,1398247
90110,47293
297784,551640
365002,83762
68048,185
261899,536891
261112,1664494
16017,76409
145547,933719
295627,70100
202831,81705
50942,1096529
271664,550599
75027,536891
379291,564889
338913,1060142
304869,57271
251220,1010063
229353,553912
302802,239763
204506,77923
387893,3026
109261,1622519
287717,1122169
45103,552566
27923,227918
74705,93723
334629,226117
246415,1311610
255548,102322
125531,71269
163042,27726
177714,52588
131027,1023123
83234,237943
78476,1418
239804,125091
292081,19303
267579,1157604
5252,1197804
67089,10253
182950,1435099
356325,11573
114242,31336
304878,31336
76105,31336
357096,32096
116500,32096
45960,32096
121848,32096
81670,32096
64239,119725
12607,62994
187422,12708
64307,141964
66730,141258
193459,1147664
373349,1140268
344170,1551
110299,96948
59895,1097868
36799,106093
175226,1039971
224162,1403146
54241,23571
85232,1192534
95037,57726
118517,1028273
33486,1331822
33484,793
36704,35959
33482,35372
36706,118441
179103,937339
296071,237275
380808,1300926
295699,1475136
21571,1084300
161816,1591875
19083,203953
72912,1768475
205055,1184597
369557,1612309
336775,1159646
340627,1582356
75733,1191677
82100,11528
40211,237596
362541,1175512
123337,1039971
389882,92561
58517,92561
298869,92561
25451,24011
185289,144810
184328,90694
185273,95456
187516,129139
156603,1002674
180819,44644
252916,1130244
115706,1175499
192371,589933
116160,67630
107966,1072820
174195,1547999
116190,583394
70313,938691
144852,1077426
193435,1424354
178569,1170171
177234,1012097
230182,6759
193450,83693
358893,183
354220,1420294
347850,27436
142023,1134653
351065,99096
331985,43426
321645,122740
298165,122740
334362,122740
203890,122740
25803,122740
276828,936169
240636,130163
317213,1001089
195030,1276094
348396,1351760
335026,9956
365909,208119
369373,1395138
250686,554396
382523,2915
109907,37360
282346,113391
300455,554449
365566,1025748
116312,3767
352166,1111223
144686,103393
53202,53767
142914,98510
370755,986834
290595,18626
325133,1172523
133953,639925
113660,83842
224944,111944
158928,1352901
86239,589764
26829,10221
70151,40235
388910,40235
29487,40235
29490,40235
29829,40235
46196,103393
206099,103393
29390,103393
29398,103393
300769,1108
365183,1627746
118534,1488451
369168,1197750
355925,1101714
252674,213330
327674,70854
356300,73747
101733,27005
40043,147899
90843,566294
57173,1071
102909,45791
332748,566294
301608,566294
131334,57865
173327,45791
68016,8259
81030,8259
372226,31863
166393,566294
297393,85599
290916,120944
376570,141696
121983,141696
285869,81090
32202,55073
308063,5288
277690,584945
61908,560061
42362,566166
343112,88092
374465,109695
318553,932501
237811,80172
15803,71948
130269,140244
144651,87673
113217,57604
57656,51521
18597,86298
19499,2628
15372,78192
15429,139157
24784,1471895
49381,1710286
79483,84969
238177,84074
204344,18669
200558,1311493
26768,18669
354924,114722
254439,18669
96186,163539
52854,130497
227077,45791
348390,25317
235046,288233
301056,62797
67174,21561
99374,79795
166660,8838
255388,2952
56078,11431
51505,21589
244852,12714
270909,1083172
117023,71950
322746,1143732
101320,45791
67021,9868
217324,93550
377170,13499
130098,1142962
53421,92689
364810,118463
85613,152414
110282,83089
341366,201279
352372,11030
39857,1079368
339994,1079368
194853,87337
178032,30694
146904,90522
146075,197209
86234,52187
135335,213450
19509,5031
297421,53767
170194,986949
153161,45279
153165,53238
85540,1077157
153169,9062
336121,3375
80094,5834
335578,37360
342165,94816
117483,124722
392418,7229
197175,10051
355230,1265981
332739,1181874
317954,64278
107641,1072322
122270,4232
3102,50300
62729,228272
193899,4066
128671,4508
191068,12242
190883,11401
191427,139537
116857,86293
125673,59523
261684,88077
126418,72731
230284,1194706
184824,62410
182899,87776
183827,225702
335498,36640
255733,213380
101715,1049490
112558,558763
356090,143457
290188,144632
